"modelType","feature","OR","X","DF"
"groovy _BASE_PRODUCT_PROCESS","LOC",2.90731485896392,6.71503103041067,1
"groovy _BASE_PRODUCT_PROCESS","Duplicate.Assert",-18.0981420004142,7.41336039804424,1
"groovy _BASE_PRODUCT_PROCESS","Duplicate.Assert_added",60.0895274398636,7.3276870782587,1
