"","1","1.1","1.5"
"Conditional.Test.Logic_removed",0.0916444952544988,0.0915938451377601,0.0913914962987402
"Exception.Catching.Throwing_removed",0.0916444952544988,0.0917840749155469,0.0923443062610772
"IgnoredTest_added",0.0916444952544988,0.0916252072666566,0.0915480918107479
