"modelType","feature","OR","X","DF"
"cassandra _BASE_PRODUCT","LOC",0.219893226804618,99.118891994148,1
"cassandra _BASE_PRODUCT","pre_bug",0.336565130727837,75.444178928188,1
"cassandra _BASE_PRODUCT","codeChurn",-0.0213136218166181,14.5653848858437,1
"cassandra _BASE_PRODUCT","fileChurn",1.00646141843156,20.4483460776944,1
"cassandra _BASE_PRODUCT","ts_coupling_prod",0.147389823704571,13.0604404558926,1
"cassandra _BASE_PRODUCT","tt_coupling_prod",0.38820230626814,5.8662530886802,1
