"modelType","feature","OR","X","DF"
"cxf _BASE_PRODUCT","LOC",0.23980623881496,154.052074309961,1
"cxf _BASE_PRODUCT","pre_bug",0.87434694735918,38.8307441825345,1
"cxf _BASE_PRODUCT","deletedLine",-0.0351296699607467,7.64619398677087,1
"cxf _BASE_PRODUCT","fileChurn",0.648968640186288,8.10217548790888,1
"cxf _BASE_PRODUCT","ts_coupling_prod",-0.317675038348736,4.00772947873384,1
"cxf _BASE_PRODUCT","tt_coupling_prod",0.425795507607065,4.93446269132528,1
"cxf _BASE_PRODUCT","Assertion.Roulette",0.201141769070229,20.8028897472709,1
"cxf _BASE_PRODUCT","Constructor.Initialization",-0.771480337884571,5.38876663411611,1
"cxf _BASE_PRODUCT","Exception.Catching.Throwing",0.197723085460754,8.96890926171136,1
