"modelType","feature","OR","X","DF"
"wicket _BASE","LOC",1.10695382665966,92.0481077766354,1
"wicket _BASE","fileChurn",2.23380092029639,6.75713360765087,1
"wicket _BASE","tt_coupling_prod",0.540870903099383,4.21761995344116,1
