Project,Commit,TestFilePath,Assertion Roulette,Conditional Test Logic,Constructor Initialization,Default Test,EmptyTest,Exception Catching Throwing,General Fixture,Mystery Guest,Print Statement,Redundant Assertion,Sensitive Equality,Verbose Test,Sleepy Test,Eager Test,Lazy Test,Duplicate Assert,Unknown Test,IgnoredTest,Resource Optimism,Magic Number Test,Dependent Test,Assertion RouletteRemoved,Conditional Test LogicRemoved,Constructor InitializationRemoved,Default TestRemoved,EmptyTestRemoved,Exception Catching ThrowingRemoved,General FixtureRemoved,Mystery GuestRemoved,Print StatementRemoved,Redundant AssertionRemoved,Sensitive EqualityRemoved,Verbose TestRemoved,Sleepy TestRemoved,Eager TestRemoved,Lazy TestRemoved,Duplicate AssertRemoved,Unknown TestRemoved,IgnoredTestRemoved,Resource OptimismRemoved,Magic Number TestRemoved,Dependent TestRemoved
accumulo,4c040799f48c21c5f157fabcab8fde5259b6c7ed,core/src/test/java/org/apache/accumulo/core/file/rfile/MultiThreadedRFileTest.java,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
accumulo,985651b48451025db8a1bd00e79730f9d10ded6f,core/src/test/java/org/apache/accumulo/core/cli/TestClientOpts.java,2.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,1.0,0.0,0.0,4.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
accumulo,deb5edd8df6161a3ba30a0c83dbc240096c1721e,core/src/test/java/org/apache/accumulo/core/cli/TestClientOpts.java,2.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,1.0,0.0,0.0,4.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
accumulo,221dc3fe3e13f57a6f21541390fbaa88622aaec5,core/src/test/java/org/apache/accumulo/core/cli/TestClientOpts.java,2.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,1.0,0.0,0.0,4.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
accumulo,69ca25fa07b15d6d152423b9e5d15e2353837d4a,server/tserver/src/test/java/org/apache/accumulo/tserver/InMemoryMapTest.java,8.0,5.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,87.0,5.0,3.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0
accumulo,0d41ec6e64f8c661b476ba74e1670aabd21d85b2,core/src/test/java/org/apache/accumulo/core/client/ClientSideIteratorTest.java,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
accumulo,0d41ec6e64f8c661b476ba74e1670aabd21d85b2,core/src/test/java/org/apache/accumulo/core/client/IteratorSettingTest.java,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
accumulo,0d41ec6e64f8c661b476ba74e1670aabd21d85b2,core/src/test/java/org/apache/accumulo/core/client/RowIteratorTest.java,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,24.0,2.0,0.0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
accumulo,0d41ec6e64f8c661b476ba74e1670aabd21d85b2,core/src/test/java/org/apache/accumulo/core/client/ZooKeeperInstanceTest.java,2.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
accumulo,0d41ec6e64f8c661b476ba74e1670aabd21d85b2,core/src/test/java/org/apache/accumulo/core/client/admin/FindMaxTest.java,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
