App,TestClass,TestFilePath,ProductionFilePath,RelativeTestFilePath,RelativeProductionFilePath,Assertion Roulette,Conditional Test Logic,Constructor Initialization,Default Test,EmptyTest,Exception Catching Throwing,General Fixture,Mystery Guest,Print Statement,Redundant Assertion,Sensitive Equality,Verbose Test,Sleepy Test,Eager Test,Lazy Test,Duplicate Assert,Unknown Test,IgnoredTest,Resource Optimism,Magic Number Test,Dependent Test
bookkeeper,0_9ca77faf2ab2d175a7bdefec94f5d9a47b08d4f8_EntryLogTest.java,/hdd/dj/testSmellDetection/data/bookkeeper/2018-06-05_TO_2018-12-05//files//0_9ca77faf2ab2d175a7bdefec94f5d9a47b08d4f8_EntryLogTest.java,,2018-06-05_TO_2018-12-05//files//0_9ca77faf2ab2d175a7bdefec94f5d9a47b08d4f8_EntryLogTest.java,,10,11,0,0,0,30,0,7,0,0,0,0,3,,,10,6,0,7,11,0
bookkeeper,0_1b5aba204e0e8b3ae85d467abd42e0478bea99df_EntryLogTest.java,/hdd/dj/testSmellDetection/data/bookkeeper/2018-06-05_TO_2018-12-05/files/0_1b5aba204e0e8b3ae85d467abd42e0478bea99df_EntryLogTest.java,,2018-06-05_TO_2018-12-05/files/0_1b5aba204e0e8b3ae85d467abd42e0478bea99df_EntryLogTest.java,,10,12,0,0,0,31,0,7,0,0,0,0,3,,,10,6,0,7,12,0
bookkeeper,1_1b5aba204e0e8b3ae85d467abd42e0478bea99df_BookieShellTest.java,/hdd/dj/testSmellDetection/data/bookkeeper/2018-06-05_TO_2018-12-05//files//1_1b5aba204e0e8b3ae85d467abd42e0478bea99df_BookieShellTest.java,/hdd/dj/testSmellDetection/data/bookkeeper/2018-06-05_TO_2018-12-05//files//1_1b5aba204e0e8b3ae85d467abd42e0478bea99df_BookieShell.java,2018-06-05_TO_2018-12-05//files//1_1b5aba204e0e8b3ae85d467abd42e0478bea99df_BookieShellTest.java,2018-06-05_TO_2018-12-05//files//1_1b5aba204e0e8b3ae85d467abd42e0478bea99df_BookieShell.java,0,0,0,0,0,19,0,0,0,0,0,0,0,4,13,0,12,2,0,6,0
bookkeeper,1_b9b46172c4f7ac1aa2a42ff8b0fceb24ef03ed68_BookieShellTest.java,/hdd/dj/testSmellDetection/data/bookkeeper/2018-06-05_TO_2018-12-05/files/1_b9b46172c4f7ac1aa2a42ff8b0fceb24ef03ed68_BookieShellTest.java,/hdd/dj/testSmellDetection/data/bookkeeper/2018-06-05_TO_2018-12-05/files/1_b9b46172c4f7ac1aa2a42ff8b0fceb24ef03ed68_BookieShell.java,2018-06-05_TO_2018-12-05/files/1_b9b46172c4f7ac1aa2a42ff8b0fceb24ef03ed68_BookieShellTest.java,2018-06-05_TO_2018-12-05/files/1_b9b46172c4f7ac1aa2a42ff8b0fceb24ef03ed68_BookieShell.java,0,0,0,0,0,19,0,0,0,0,0,0,0,0,9,0,12,2,0,6,0
bookkeeper,2_1b5aba204e0e8b3ae85d467abd42e0478bea99df_TestCLI.java,/hdd/dj/testSmellDetection/data/bookkeeper/2018-06-05_TO_2018-12-05//files//2_1b5aba204e0e8b3ae85d467abd42e0478bea99df_TestCLI.java,,2018-06-05_TO_2018-12-05//files//2_1b5aba204e0e8b3ae85d467abd42e0478bea99df_TestCLI.java,,0,1,0,0,0,5,2,0,0,0,0,0,0,,,0,0,0,0,0,0
bookkeeper,2_b9b46172c4f7ac1aa2a42ff8b0fceb24ef03ed68_TestCLI.java,/hdd/dj/testSmellDetection/data/bookkeeper/2018-06-05_TO_2018-12-05/files/2_b9b46172c4f7ac1aa2a42ff8b0fceb24ef03ed68_TestCLI.java,,2018-06-05_TO_2018-12-05/files/2_b9b46172c4f7ac1aa2a42ff8b0fceb24ef03ed68_TestCLI.java,,0,1,0,0,0,5,2,0,0,0,0,0,0,,,0,0,0,0,0,0
bookkeeper,3_1b5aba204e0e8b3ae85d467abd42e0478bea99df_BookKeeperCLITest.java,/hdd/dj/testSmellDetection/data/bookkeeper/2018-06-05_TO_2018-12-05//files//3_1b5aba204e0e8b3ae85d467abd42e0478bea99df_BookKeeperCLITest.java,/hdd/dj/testSmellDetection/data/bookkeeper/2018-06-05_TO_2018-12-05//files//3_1b5aba204e0e8b3ae85d467abd42e0478bea99df_BookKeeperCLI.java,2018-06-05_TO_2018-12-05//files//3_1b5aba204e0e8b3ae85d467abd42e0478bea99df_BookKeeperCLITest.java,2018-06-05_TO_2018-12-05//files//3_1b5aba204e0e8b3ae85d467abd42e0478bea99df_BookKeeperCLI.java,10,0,0,0,0,10,0,2,0,0,0,0,0,0,0,0,0,0,2,2,0
bookkeeper,4_1b5aba204e0e8b3ae85d467abd42e0478bea99df_CmdBaseTest.java,/hdd/dj/testSmellDetection/data/bookkeeper/2018-06-05_TO_2018-12-05//files//4_1b5aba204e0e8b3ae85d467abd42e0478bea99df_CmdBaseTest.java,/hdd/dj/testSmellDetection/data/bookkeeper/2018-06-05_TO_2018-12-05//files//4_1b5aba204e0e8b3ae85d467abd42e0478bea99df_CmdBase.java,2018-06-05_TO_2018-12-05//files//4_1b5aba204e0e8b3ae85d467abd42e0478bea99df_CmdBaseTest.java,2018-06-05_TO_2018-12-05//files//4_1b5aba204e0e8b3ae85d467abd42e0478bea99df_CmdBase.java,2,0,0,0,0,4,0,0,0,0,0,0,0,2,6,0,0,0,0,2,0
bookkeeper,5_1b5aba204e0e8b3ae85d467abd42e0478bea99df_LastMarkCommandTest.java,/hdd/dj/testSmellDetection/data/bookkeeper/2018-06-05_TO_2018-12-05//files//5_1b5aba204e0e8b3ae85d467abd42e0478bea99df_LastMarkCommandTest.java,,2018-06-05_TO_2018-12-05//files//5_1b5aba204e0e8b3ae85d467abd42e0478bea99df_LastMarkCommandTest.java,,0,0,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,0,0,0
bookkeeper,5_b9b46172c4f7ac1aa2a42ff8b0fceb24ef03ed68_LastMarkCommandTest.java,/hdd/dj/testSmellDetection/data/bookkeeper/2018-06-05_TO_2018-12-05/files/5_b9b46172c4f7ac1aa2a42ff8b0fceb24ef03ed68_LastMarkCommandTest.java,,2018-06-05_TO_2018-12-05/files/5_b9b46172c4f7ac1aa2a42ff8b0fceb24ef03ed68_LastMarkCommandTest.java,,0,0,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,0,0,0
