parent_commit,parent_test_file,current_commit,current_test_file,committer,committed_date,change_type,parent_prod_file,current_prod_file
c255034b2d6eb99bb2753b3d6932af06fd6cbe16,services/sts/systests/basic/src/test/java/org/apache/cxf/systest/sts/intermediary_transformation/IntermediaryTransformationCachingTest.java,07093d2f50f8e37b10b45f5e24e4b1e71dec352e,services/sts/systests/basic/src/test/java/org/apache/cxf/systest/sts/intermediary_transformation/IntermediaryTransformationCachingTest.java,Colm O hEigeartaigh,1495644726,M,,
6c70b024d2f4aac172114bc71683442e035674af,services/sts/systests/basic/src/test/java/org/apache/cxf/systest/sts/intermediary_transformation/IntermediaryTransformationCachingTest.java,b87d708115d8b3ee47020939ddbf7f7d37860aae,services/sts/systests/basic/src/test/java/org/apache/cxf/systest/sts/intermediary_transformation/IntermediaryTransformationCachingTest.java,Colm O hEigeartaigh,1495644811,M,,
07093d2f50f8e37b10b45f5e24e4b1e71dec352e,services/sts/systests/basic/src/test/java/org/apache/cxf/systest/sts/intermediary_transformation/IntermediaryTransformationCachingTest.java,9b2b7e8129800859be814c50ec6bcd5da60a257b,services/sts/systests/basic/src/test/java/org/apache/cxf/systest/sts/intermediary_transformation/IntermediaryTransformationCachingTest.java,Colm O hEigeartaigh,1495645017,M,,
20ba06e13bd13b3edef31d04cc79d6ad8ac70040,services/sts/systests/basic/src/test/java/org/apache/cxf/systest/sts/intermediary_transformation/IntermediaryTransformationCachingTest.java,eaef73a95ffebc85d60bd0b7e0ab1884affc63a0,services/sts/systests/basic/src/test/java/org/apache/cxf/systest/sts/intermediary_transformation/IntermediaryTransformationCachingTest.java,Colm O hEigeartaigh,1495645033,M,,
310e52e97b35cf91809e48c17a277734850b05e1,services/sts/systests/basic/src/test/java/org/apache/cxf/systest/sts/intermediary_transformation/IntermediaryTransformationCachingTest.java,8ae9c20a32b0e654fa52bca6e5646e32302e71a6,services/sts/systests/basic/src/test/java/org/apache/cxf/systest/sts/intermediary_transformation/IntermediaryTransformationCachingTest.java,Colm O hEigeartaigh,1495645610,M,,
8ae9c20a32b0e654fa52bca6e5646e32302e71a6,services/sts/systests/basic/src/test/java/org/apache/cxf/systest/sts/intermediary_transformation/IntermediaryTransformationCachingTest.java,7a2ffb7ffaa8c21035542dcb45d0c5608744346b,services/sts/systests/basic/src/test/java/org/apache/cxf/systest/sts/intermediary_transformation/IntermediaryTransformationCachingTest.java,Colm O hEigeartaigh,1495645613,M,,
9b2b7e8129800859be814c50ec6bcd5da60a257b,systests/tracing/src/test/java/org/apache/cxf/systest/jaxws/tracing/brave/BraveTracingTest.java,7f07dac41850cd4e858892d655babe343232cd32,systests/tracing/src/test/java/org/apache/cxf/systest/jaxws/tracing/brave/BraveTracingTest.java,Daniel Kulp,1495646227,M,,
7f07dac41850cd4e858892d655babe343232cd32,systests/jaxrs/src/test/java/org/apache/cxf/systest/jaxrs/description/AbstractSwaggerServiceDescriptionTest.java,74cba28dbb550cfa25fa833f1593677cecd316c0,systests/jaxrs/src/test/java/org/apache/cxf/systest/jaxrs/description/AbstractSwaggerServiceDescriptionTest.java,Daniel Kulp,1495647472,M,,
dcc7e935754ea30768fda93fe649bb2170dd6c35,testutils/src/main/java/org/apache/cxf/test/AbstractCXFSpringTest.java,d913cdf45b2d54136f05c4870ed643fe0b542026,testutils/src/main/java/org/apache/cxf/test/AbstractCXFSpringTest.java,Daniel Kulp,1495647953,M,,
072e094a4820c89aad7705c857230e75eb33e798,systests/jaxrs/src/test/java/org/apache/cxf/systest/jaxrs/description/AbstractSwaggerServiceDescriptionTest.java,9ae274ec5001d3a2ea55492bd1a1e47d1c33a9aa,systests/jaxrs/src/test/java/org/apache/cxf/systest/jaxrs/description/AbstractSwaggerServiceDescriptionTest.java,Daniel Kulp,1495648140,M,,
35ab874f8a1b2ad4fe045e48465c9bdeb46f685f,rt/ws/rm/src/test/java/org/apache/cxf/ws/rm/persistence/jdbc/RMTxStoreConfigurationTest.java,4b23cab79851b073d9902e504081c13db31145cb,rt/ws/rm/src/test/java/org/apache/cxf/ws/rm/persistence/jdbc/RMTxStoreConfigurationTest.java,Christian Schneider,1495743256,M,,
4b23cab79851b073d9902e504081c13db31145cb,rt/ws/rm/src/test/java/org/apache/cxf/ws/rm/persistence/jdbc/RMTxStoreConfigurationTest.java,1cee25961124d75cb59610f05fca2be498c000a6,rt/ws/rm/src/test/java/org/apache/cxf/ws/rm/persistence/jdbc/RMTxStoreConfigurationTest.java,Christian Schneider,1495744781,M,,
ecb3ccd32cfa82d1175e2e15642e22e8172ec25a,systests/jaxrs/src/test/java/org/apache/cxf/systest/jaxrs/description/AbstractSwaggerServiceDescriptionTest.java,737c64de1284d0298f6d52153d076e7a12ddb28c,systests/jaxrs/src/test/java/org/apache/cxf/systest/jaxrs/description/AbstractSwaggerServiceDescriptionTest.java,Dennis Kieselhorst,1495784553,M,,
ba3ea52a59661dd1b4dcea941d5e838c4ce4761c,systests/jaxrs/src/test/java/org/apache/cxf/systest/jaxrs/description/AbstractSwaggerServiceDescriptionTest.java,ab09ffcae3434ec426d19f7141bb2c6bd22da310,systests/jaxrs/src/test/java/org/apache/cxf/systest/jaxrs/description/AbstractSwaggerServiceDescriptionTest.java,Sergey Beryozkin,1495803731,M,,
