parent_commit,parent_test_file,current_commit,current_test_file,committer,committed_date,change_type,parent_prod_file,current_prod_file
e90bf7e82a3e71e5ac53aea6a836dd7a83fdf477,features/core/src/test/java/org/apache/karaf/features/internal/service/DeployerTest.java,404d4b0f52eefc69c6fb823839e2c21998245f62,features/core/src/test/java/org/apache/karaf/features/internal/service/DeployerTest.java,Robert Varga,1493566361,M,/hdd/dj/testSmellDetection/gitRepo/karaf/features/core/src/main/java/org/apache/karaf/features/internal/service/Deployer.java,/hdd/dj/testSmellDetection/gitRepo/karaf/features/core/src/main/java/org/apache/karaf/features/internal/service/Deployer.java
594d80dcf0d676c19343b034aacd66825ab653ab,features/core/src/test/java/org/apache/karaf/features/internal/service/DeployerTest.java,9e6f8c9bfdfddb477aafd089eed3221c24fdac45,features/core/src/test/java/org/apache/karaf/features/internal/service/DeployerTest.java,Jean-Baptiste Onofré,1493648570,M,/hdd/dj/testSmellDetection/gitRepo/karaf/features/core/src/main/java/org/apache/karaf/features/internal/service/Deployer.java,/hdd/dj/testSmellDetection/gitRepo/karaf/features/core/src/main/java/org/apache/karaf/features/internal/service/Deployer.java
,,e324352523af0c2f9fd0eb3ad2fe6df6cf2909a4,features/extension/src/test/java/org/apache/karaf/features/extension/BundleWiresTest.java,Christian Schneider,1494328592,A,,/hdd/dj/testSmellDetection/gitRepo/karaf/features/extension/src/main/java/org/apache/karaf/features/extension/BundleWires.java
,,da47185bc641d122ac264866f270629395c21cd1,features/extension/src/test/java/org/apache/karaf/features/extension/BundleWiresTest.java,Christian Schneider,1494331237,A,,/hdd/dj/testSmellDetection/gitRepo/karaf/features/extension/src/main/java/org/apache/karaf/features/extension/BundleWires.java
,,4feb8827c120cdca222ef1f1eb3c95b61edc877e,tooling/karaf-maven-plugin/src/test/java/org/apache/karaf/tooling/VerifyMojoTest.java,Guillaume Nodet,1494338276,A,,/hdd/dj/testSmellDetection/gitRepo/karaf/tooling/karaf-maven-plugin/src/main/java/org/apache/karaf/tooling/VerifyMojo.java
9b99ac740fed65fc518e16088eb9a88194632b61,features/core/src/test/java/org/apache/karaf/features/FeaturesServiceTest.java,d3c90b7e0eadfbd5fd25ebffc60ab82694bc3907,features/core/src/test/java/org/apache/karaf/features/FeaturesServiceTest.java,Christian Schneider,1494856987,M,,
9b99ac740fed65fc518e16088eb9a88194632b61,features/core/src/test/java/org/apache/karaf/features/internal/service/FeaturesServiceImplTest.java,d3c90b7e0eadfbd5fd25ebffc60ab82694bc3907,features/core/src/test/java/org/apache/karaf/features/internal/service/FeaturesServiceImplTest.java,Christian Schneider,1494856987,M,/hdd/dj/testSmellDetection/gitRepo/karaf/features/core/src/main/java/org/apache/karaf/features/internal/service/FeaturesServiceImpl.java,/hdd/dj/testSmellDetection/gitRepo/karaf/features/core/src/main/java/org/apache/karaf/features/internal/service/FeaturesServiceImpl.java
af9b835e7ec5585672dd98433ffe3591c371954b,features/core/src/test/java/org/apache/karaf/features/FeaturesServiceTest.java,bb0e9b77eaffdd047348e29c345f10883e46ca98,features/core/src/test/java/org/apache/karaf/features/FeaturesServiceTest.java,Christian Schneider,1494928421,M,,
af9b835e7ec5585672dd98433ffe3591c371954b,features/core/src/test/java/org/apache/karaf/features/internal/service/DeployerTest.java,bb0e9b77eaffdd047348e29c345f10883e46ca98,features/core/src/test/java/org/apache/karaf/features/internal/service/DeployerTest.java,Christian Schneider,1494928421,M,/hdd/dj/testSmellDetection/gitRepo/karaf/features/core/src/main/java/org/apache/karaf/features/internal/service/Deployer.java,/hdd/dj/testSmellDetection/gitRepo/karaf/features/core/src/main/java/org/apache/karaf/features/internal/service/Deployer.java
af9b835e7ec5585672dd98433ffe3591c371954b,features/core/src/test/java/org/apache/karaf/features/internal/service/FeaturesServiceImplTest.java,bb0e9b77eaffdd047348e29c345f10883e46ca98,features/core/src/test/java/org/apache/karaf/features/internal/service/FeaturesServiceImplTest.java,Christian Schneider,1494928421,M,/hdd/dj/testSmellDetection/gitRepo/karaf/features/core/src/main/java/org/apache/karaf/features/internal/service/FeaturesServiceImpl.java,/hdd/dj/testSmellDetection/gitRepo/karaf/features/core/src/main/java/org/apache/karaf/features/internal/service/FeaturesServiceImpl.java
6520b08b5a6a4d9d8aad3fcaae8e8ee0e7d6b4e5,itests/src/test/java/org/apache/karaf/itests/JmsTest.java,2decd42af76361857bfc0865717cbe5a60914011,itests/src/test/java/org/apache/karaf/itests/JmsTest.java,Christian Schneider,1495041423,M,,
069cb8e9dc9e5fd5b2b81c9e332ca5c5c494b5cb,itests/src/test/java/org/apache/karaf/itests/JmsTest.java,1b63b142dab99cf481bfe39ca9c0fe5aa066750b,itests/src/test/java/org/apache/karaf/itests/JmsTest.java,Christian Schneider,1495042643,M,,
40e2cb9446ef2ce3ad6c644a72b1f57a5c0f1a37,itests/src/test/java/org/apache/karaf/itests/JmsTest.java,68b7f12b9a3d0217673ddf312f5a6993cef11ea7,itests/src/test/java/org/apache/karaf/itests/JmsTest.java,Christian Schneider,1495055719,M,,
68b7f12b9a3d0217673ddf312f5a6993cef11ea7,itests/src/test/java/org/apache/karaf/itests/JmsTest.java,6f67718dfe7442e56be270a9f59274c5ba2aea5f,itests/src/test/java/org/apache/karaf/itests/JmsTest.java,Christian Schneider,1495059153,M,,
cefee0f0c8cb3688e48eba033899f8687c34bd04,itests/src/test/java/org/apache/karaf/itests/ConfigTest.java,e3b275b0c71073ca82c829e1e241693d38712670,itests/src/test/java/org/apache/karaf/itests/ConfigTest.java,Christian Schneider,1495099315,M,,
646c91b7555e59f983d0c3cde1d3234da1d425bf,itests/src/test/java/org/apache/karaf/itests/features/Spring40FeaturesTest.java,4174fb78a0f1025883a65dd4ea35df6768335d4a,itests/src/test/java/org/apache/karaf/itests/features/Spring40FeaturesTest.java,Christian Schneider,1495099647,M,,
4174fb78a0f1025883a65dd4ea35df6768335d4a,features/core/src/test/java/org/apache/karaf/features/FeaturesServiceTest.java,912c2610e3e85730a435a09c6819c57d6d9457f1,features/core/src/test/java/org/apache/karaf/features/FeaturesServiceTest.java,Christian Schneider,1495100229,M,,
4174fb78a0f1025883a65dd4ea35df6768335d4a,features/core/src/test/java/org/apache/karaf/features/internal/service/FeaturesServiceImplTest.java,912c2610e3e85730a435a09c6819c57d6d9457f1,features/core/src/test/java/org/apache/karaf/features/internal/service/FeaturesServiceImplTest.java,Christian Schneider,1495100229,M,/hdd/dj/testSmellDetection/gitRepo/karaf/features/core/src/main/java/org/apache/karaf/features/internal/service/FeaturesServiceImpl.java,/hdd/dj/testSmellDetection/gitRepo/karaf/features/core/src/main/java/org/apache/karaf/features/internal/service/FeaturesServiceImpl.java
1e0631669294d00d5c9a8e4fecaacb61e07544c0,itests/src/test/java/org/apache/karaf/itests/mavenresolver/MavenResolverRegisteredBeforeConfigAdminTest.java,4191f2d447e6b681b06fdd126517500c25063d74,itests/src/test/java/org/apache/karaf/itests/mavenresolver/MavenResolverRegisteredBeforeConfigAdminTest.java,Christian Schneider,1495101931,M,,
1e0631669294d00d5c9a8e4fecaacb61e07544c0,itests/src/test/java/org/apache/karaf/itests/mavenresolver/MavenResolverRegisteredOnlyAfterConfigAdminTest.java,4191f2d447e6b681b06fdd126517500c25063d74,itests/src/test/java/org/apache/karaf/itests/mavenresolver/MavenResolverRegisteredOnlyAfterConfigAdminTest.java,Christian Schneider,1495101931,M,,
4b429861754d3334c203bd31c7bbd9d4be576e57,itests/src/test/java/org/apache/karaf/itests/ConfigTest.java,0be7b13b1e978bcdaa53273d248006ec0b9f686c,itests/src/test/java/org/apache/karaf/itests/ConfigTest.java,Christian Schneider,1495111581,M,,
4b429861754d3334c203bd31c7bbd9d4be576e57,itests/src/test/java/org/apache/karaf/itests/JmsTest.java,0be7b13b1e978bcdaa53273d248006ec0b9f686c,itests/src/test/java/org/apache/karaf/itests/JmsTest.java,Christian Schneider,1495111581,M,,
