parent_commit,parent_test_file,current_commit,current_test_file,committer,committed_date,change_type,parent_prod_file,current_prod_file
,,0a4971d5efb12a35a00cf794dce1efb3f08a998c,src/java/test/org/apache/zookeeper/server/CreateTTLTest.java,Camille Fournier,1475869912,A,,
,,0a4971d5efb12a35a00cf794dce1efb3f08a998c,src/java/test/org/apache/zookeeper/server/EphemeralTypeTest.java,Camille Fournier,1475869912,A,,/hdd/dj/testSmellDetection/gitRepo/zookeeper/src/java/main/org/apache/zookeeper/server/EphemeralType.java
f78061aafb19b102c37cb6d744ec6258d5f5b66e,src/java/test/org/apache/zookeeper/ZooKeeperTest.java,422058c222a8a31ec7cfd4113fbdc036181f751d,src/java/test/org/apache/zookeeper/ZooKeeperTest.java,Rakesh Radhakrishnan,1476620503,M,/hdd/dj/testSmellDetection/gitRepo/zookeeper/src/java/main/org/apache/zookeeper/ZooKeeper.java,/hdd/dj/testSmellDetection/gitRepo/zookeeper/src/java/main/org/apache/zookeeper/ZooKeeper.java
d53501b090906a89bfa30cce582d18a06123e49c,src/java/test/org/apache/zookeeper/ZooKeeperTest.java,3cd87f06911c6fd806364bf46ae074e7c6096452,src/java/test/org/apache/zookeeper/ZooKeeperTest.java,Rakesh Radhakrishnan,1476621514,M,/hdd/dj/testSmellDetection/gitRepo/zookeeper/src/java/main/org/apache/zookeeper/ZooKeeper.java,/hdd/dj/testSmellDetection/gitRepo/zookeeper/src/java/main/org/apache/zookeeper/ZooKeeper.java
8bb13ba2f8fde163eb0b988ff308a7b347bda97b,src/java/test/org/apache/zookeeper/ZooKeeperTest.java,a601b032915e85a5f693e7ef247700fefb950a12,src/java/test/org/apache/zookeeper/ZooKeeperTest.java,Rakesh Radhakrishnan,1476622781,M,/hdd/dj/testSmellDetection/gitRepo/zookeeper/src/java/main/org/apache/zookeeper/ZooKeeper.java,/hdd/dj/testSmellDetection/gitRepo/zookeeper/src/java/main/org/apache/zookeeper/ZooKeeper.java
f6349d16fcd5f04b560095417fd2a1813ac3e855,src/java/test/org/apache/zookeeper/server/quorum/ReconfigLegacyTest.java,bcb07a09b06c91243ed244f04a71b8daf629e286,src/java/test/org/apache/zookeeper/server/quorum/ReconfigLegacyTest.java,Alexander Shraer,1478185656,M,,
881256ea97a19e51b1c6e9a114e6e61ad83bd4ec,src/java/systest/org/apache/zookeeper/test/system/BaseSysTest.java,73e102a58d01b27bc6208bbfbde2d12f0deba1f4,src/java/systest/org/apache/zookeeper/test/system/BaseSysTest.java,fpj,1479067169,M,,
881256ea97a19e51b1c6e9a114e6e61ad83bd4ec,src/java/test/org/apache/zookeeper/TestableZooKeeper.java,73e102a58d01b27bc6208bbfbde2d12f0deba1f4,src/java/test/org/apache/zookeeper/TestableZooKeeper.java,fpj,1479067169,M,,
881256ea97a19e51b1c6e9a114e6e61ad83bd4ec,src/java/test/org/apache/zookeeper/server/DataTreeTest.java,73e102a58d01b27bc6208bbfbde2d12f0deba1f4,src/java/test/org/apache/zookeeper/server/DataTreeTest.java,fpj,1479067169,M,/hdd/dj/testSmellDetection/gitRepo/zookeeper/src/java/main/org/apache/zookeeper/server/DataTree.java,/hdd/dj/testSmellDetection/gitRepo/zookeeper/src/java/main/org/apache/zookeeper/server/DataTree.java
881256ea97a19e51b1c6e9a114e6e61ad83bd4ec,src/java/test/org/apache/zookeeper/server/quorum/LearnerTest.java,73e102a58d01b27bc6208bbfbde2d12f0deba1f4,src/java/test/org/apache/zookeeper/server/quorum/LearnerTest.java,fpj,1479067169,M,/hdd/dj/testSmellDetection/gitRepo/zookeeper/src/java/main/org/apache/zookeeper/server/quorum/Learner.java,/hdd/dj/testSmellDetection/gitRepo/zookeeper/src/java/main/org/apache/zookeeper/server/quorum/Learner.java
881256ea97a19e51b1c6e9a114e6e61ad83bd4ec,src/java/test/org/apache/zookeeper/server/quorum/RaceConditionTest.java,73e102a58d01b27bc6208bbfbde2d12f0deba1f4,src/java/test/org/apache/zookeeper/server/quorum/RaceConditionTest.java,fpj,1479067169,M,,
881256ea97a19e51b1c6e9a114e6e61ad83bd4ec,src/java/test/org/apache/zookeeper/server/quorum/ReconfigBackupTest.java,73e102a58d01b27bc6208bbfbde2d12f0deba1f4,src/java/test/org/apache/zookeeper/server/quorum/ReconfigBackupTest.java,fpj,1479067169,M,,
881256ea97a19e51b1c6e9a114e6e61ad83bd4ec,src/java/test/org/apache/zookeeper/server/quorum/ReconfigDuringLeaderSyncTest.java,73e102a58d01b27bc6208bbfbde2d12f0deba1f4,src/java/test/org/apache/zookeeper/server/quorum/ReconfigDuringLeaderSyncTest.java,fpj,1479067169,M,,
881256ea97a19e51b1c6e9a114e6e61ad83bd4ec,src/java/test/org/apache/zookeeper/server/quorum/ReconfigFailureCasesTest.java,73e102a58d01b27bc6208bbfbde2d12f0deba1f4,src/java/test/org/apache/zookeeper/server/quorum/ReconfigFailureCasesTest.java,fpj,1479067169,M,,
881256ea97a19e51b1c6e9a114e6e61ad83bd4ec,src/java/test/org/apache/zookeeper/server/quorum/ReconfigLegacyTest.java,73e102a58d01b27bc6208bbfbde2d12f0deba1f4,src/java/test/org/apache/zookeeper/server/quorum/ReconfigLegacyTest.java,fpj,1479067169,M,,
881256ea97a19e51b1c6e9a114e6e61ad83bd4ec,src/java/test/org/apache/zookeeper/server/quorum/StandaloneDisabledTest.java,73e102a58d01b27bc6208bbfbde2d12f0deba1f4,src/java/test/org/apache/zookeeper/server/quorum/StandaloneDisabledTest.java,fpj,1479067169,M,,
881256ea97a19e51b1c6e9a114e6e61ad83bd4ec,src/java/test/org/apache/zookeeper/server/quorum/Zab1_0Test.java,73e102a58d01b27bc6208bbfbde2d12f0deba1f4,src/java/test/org/apache/zookeeper/server/quorum/Zab1_0Test.java,fpj,1479067169,M,,
881256ea97a19e51b1c6e9a114e6e61ad83bd4ec,src/java/test/org/apache/zookeeper/test/ACLTest.java,73e102a58d01b27bc6208bbfbde2d12f0deba1f4,src/java/test/org/apache/zookeeper/test/ACLTest.java,fpj,1479067169,M,,
,,73e102a58d01b27bc6208bbfbde2d12f0deba1f4,src/java/test/org/apache/zookeeper/test/ReconfigExceptionTest.java,fpj,1479067169,A,,
,,73e102a58d01b27bc6208bbfbde2d12f0deba1f4,src/java/test/org/apache/zookeeper/test/ReconfigMisconfigTest.java,fpj,1479067169,A,,
881256ea97a19e51b1c6e9a114e6e61ad83bd4ec,src/java/test/org/apache/zookeeper/test/ReconfigTest.java,73e102a58d01b27bc6208bbfbde2d12f0deba1f4,src/java/test/org/apache/zookeeper/test/ReconfigTest.java,fpj,1479067169,M,,
881256ea97a19e51b1c6e9a114e6e61ad83bd4ec,src/java/test/org/apache/zookeeper/test/StandaloneTest.java,73e102a58d01b27bc6208bbfbde2d12f0deba1f4,src/java/test/org/apache/zookeeper/test/StandaloneTest.java,fpj,1479067169,M,,
6bd38e3d89ecc03285459be3e511d32f487ced0c,src/java/systest/org/apache/zookeeper/test/system/BaseSysTest.java,65d2572d98b4c93df180448cfccea27024585a75,src/java/systest/org/apache/zookeeper/test/system/BaseSysTest.java,fpj,1479067200,M,,
6bd38e3d89ecc03285459be3e511d32f487ced0c,src/java/test/org/apache/zookeeper/TestableZooKeeper.java,65d2572d98b4c93df180448cfccea27024585a75,src/java/test/org/apache/zookeeper/TestableZooKeeper.java,fpj,1479067200,M,,
6bd38e3d89ecc03285459be3e511d32f487ced0c,src/java/test/org/apache/zookeeper/server/DataTreeTest.java,65d2572d98b4c93df180448cfccea27024585a75,src/java/test/org/apache/zookeeper/server/DataTreeTest.java,fpj,1479067200,M,/hdd/dj/testSmellDetection/gitRepo/zookeeper/src/java/main/org/apache/zookeeper/server/DataTree.java,/hdd/dj/testSmellDetection/gitRepo/zookeeper/src/java/main/org/apache/zookeeper/server/DataTree.java
6bd38e3d89ecc03285459be3e511d32f487ced0c,src/java/test/org/apache/zookeeper/server/quorum/LearnerTest.java,65d2572d98b4c93df180448cfccea27024585a75,src/java/test/org/apache/zookeeper/server/quorum/LearnerTest.java,fpj,1479067200,M,/hdd/dj/testSmellDetection/gitRepo/zookeeper/src/java/main/org/apache/zookeeper/server/quorum/Learner.java,/hdd/dj/testSmellDetection/gitRepo/zookeeper/src/java/main/org/apache/zookeeper/server/quorum/Learner.java
6bd38e3d89ecc03285459be3e511d32f487ced0c,src/java/test/org/apache/zookeeper/server/quorum/RaceConditionTest.java,65d2572d98b4c93df180448cfccea27024585a75,src/java/test/org/apache/zookeeper/server/quorum/RaceConditionTest.java,fpj,1479067200,M,,
6bd38e3d89ecc03285459be3e511d32f487ced0c,src/java/test/org/apache/zookeeper/server/quorum/ReconfigBackupTest.java,65d2572d98b4c93df180448cfccea27024585a75,src/java/test/org/apache/zookeeper/server/quorum/ReconfigBackupTest.java,fpj,1479067200,M,,
6bd38e3d89ecc03285459be3e511d32f487ced0c,src/java/test/org/apache/zookeeper/server/quorum/ReconfigDuringLeaderSyncTest.java,65d2572d98b4c93df180448cfccea27024585a75,src/java/test/org/apache/zookeeper/server/quorum/ReconfigDuringLeaderSyncTest.java,fpj,1479067200,M,,
6bd38e3d89ecc03285459be3e511d32f487ced0c,src/java/test/org/apache/zookeeper/server/quorum/ReconfigFailureCasesTest.java,65d2572d98b4c93df180448cfccea27024585a75,src/java/test/org/apache/zookeeper/server/quorum/ReconfigFailureCasesTest.java,fpj,1479067200,M,,
6bd38e3d89ecc03285459be3e511d32f487ced0c,src/java/test/org/apache/zookeeper/server/quorum/ReconfigLegacyTest.java,65d2572d98b4c93df180448cfccea27024585a75,src/java/test/org/apache/zookeeper/server/quorum/ReconfigLegacyTest.java,fpj,1479067200,M,,
6bd38e3d89ecc03285459be3e511d32f487ced0c,src/java/test/org/apache/zookeeper/server/quorum/StandaloneDisabledTest.java,65d2572d98b4c93df180448cfccea27024585a75,src/java/test/org/apache/zookeeper/server/quorum/StandaloneDisabledTest.java,fpj,1479067200,M,,
6bd38e3d89ecc03285459be3e511d32f487ced0c,src/java/test/org/apache/zookeeper/server/quorum/Zab1_0Test.java,65d2572d98b4c93df180448cfccea27024585a75,src/java/test/org/apache/zookeeper/server/quorum/Zab1_0Test.java,fpj,1479067200,M,,
6bd38e3d89ecc03285459be3e511d32f487ced0c,src/java/test/org/apache/zookeeper/test/ACLTest.java,65d2572d98b4c93df180448cfccea27024585a75,src/java/test/org/apache/zookeeper/test/ACLTest.java,fpj,1479067200,M,,
,,65d2572d98b4c93df180448cfccea27024585a75,src/java/test/org/apache/zookeeper/test/ReconfigExceptionTest.java,fpj,1479067200,A,,
,,65d2572d98b4c93df180448cfccea27024585a75,src/java/test/org/apache/zookeeper/test/ReconfigMisconfigTest.java,fpj,1479067200,A,,
6bd38e3d89ecc03285459be3e511d32f487ced0c,src/java/test/org/apache/zookeeper/test/ReconfigTest.java,65d2572d98b4c93df180448cfccea27024585a75,src/java/test/org/apache/zookeeper/test/ReconfigTest.java,fpj,1479067200,M,,
6bd38e3d89ecc03285459be3e511d32f487ced0c,src/java/test/org/apache/zookeeper/test/StandaloneTest.java,65d2572d98b4c93df180448cfccea27024585a75,src/java/test/org/apache/zookeeper/test/StandaloneTest.java,fpj,1479067200,M,,
,,179c8db6df20beccd64fac2c99ca77dbe8a3242c,src/java/test/org/apache/zookeeper/test/KeyAuthClientTest.java,fpj,1479273669,A,,
967c3a71bd8eaf1ac29b2702173115976874bd8e,src/java/test/org/apache/zookeeper/server/quorum/CnxManagerTest.java,8a06bd1ccef382461c7b0a63f2012f4aeac90753,src/java/test/org/apache/zookeeper/server/quorum/CnxManagerTest.java,Patrick Hunt,1480983337,M,,
967c3a71bd8eaf1ac29b2702173115976874bd8e,src/java/test/org/apache/zookeeper/server/quorum/FLEBackwardElectionRoundTest.java,8a06bd1ccef382461c7b0a63f2012f4aeac90753,src/java/test/org/apache/zookeeper/server/quorum/FLEBackwardElectionRoundTest.java,Patrick Hunt,1480983337,M,,
967c3a71bd8eaf1ac29b2702173115976874bd8e,src/java/test/org/apache/zookeeper/server/quorum/FLECompatibilityTest.java,8a06bd1ccef382461c7b0a63f2012f4aeac90753,src/java/test/org/apache/zookeeper/server/quorum/FLECompatibilityTest.java,Patrick Hunt,1480983337,M,,
967c3a71bd8eaf1ac29b2702173115976874bd8e,src/java/test/org/apache/zookeeper/server/quorum/FLEDontCareTest.java,8a06bd1ccef382461c7b0a63f2012f4aeac90753,src/java/test/org/apache/zookeeper/server/quorum/FLEDontCareTest.java,Patrick Hunt,1480983337,M,,
967c3a71bd8eaf1ac29b2702173115976874bd8e,src/java/test/org/apache/zookeeper/server/quorum/FLELostMessageTest.java,8a06bd1ccef382461c7b0a63f2012f4aeac90753,src/java/test/org/apache/zookeeper/server/quorum/FLELostMessageTest.java,Patrick Hunt,1480983337,M,,
967c3a71bd8eaf1ac29b2702173115976874bd8e,src/java/test/org/apache/zookeeper/server/quorum/LearnerTest.java,8a06bd1ccef382461c7b0a63f2012f4aeac90753,src/java/test/org/apache/zookeeper/server/quorum/LearnerTest.java,Patrick Hunt,1480983337,M,/hdd/dj/testSmellDetection/gitRepo/zookeeper/src/java/main/org/apache/zookeeper/server/quorum/Learner.java,/hdd/dj/testSmellDetection/gitRepo/zookeeper/src/java/main/org/apache/zookeeper/server/quorum/Learner.java
,,8a06bd1ccef382461c7b0a63f2012f4aeac90753,src/java/test/org/apache/zookeeper/server/quorum/QuorumCnxManagerTest.java,Patrick Hunt,1480983337,A,,/hdd/dj/testSmellDetection/gitRepo/zookeeper/src/java/main/org/apache/zookeeper/server/quorum/QuorumCnxManager.java
967c3a71bd8eaf1ac29b2702173115976874bd8e,src/java/test/org/apache/zookeeper/server/quorum/Zab1_0Test.java,8a06bd1ccef382461c7b0a63f2012f4aeac90753,src/java/test/org/apache/zookeeper/server/quorum/Zab1_0Test.java,Patrick Hunt,1480983337,M,,
,,8a06bd1ccef382461c7b0a63f2012f4aeac90753,src/java/test/org/apache/zookeeper/server/quorum/auth/MiniKdcTest.java,Patrick Hunt,1480983337,A,,/hdd/dj/testSmellDetection/gitRepo/zookeeper/src/java/test/org/apache/zookeeper/server/quorum/auth/MiniKdc.java
,,8a06bd1ccef382461c7b0a63f2012f4aeac90753,src/java/test/org/apache/zookeeper/server/quorum/auth/QuorumAuthUpgradeTest.java,Patrick Hunt,1480983337,A,,
,,8a06bd1ccef382461c7b0a63f2012f4aeac90753,src/java/test/org/apache/zookeeper/server/quorum/auth/QuorumDigestAuthTest.java,Patrick Hunt,1480983337,A,,
,,8a06bd1ccef382461c7b0a63f2012f4aeac90753,src/java/test/org/apache/zookeeper/server/quorum/auth/QuorumKerberosAuthTest.java,Patrick Hunt,1480983337,A,,
,,8a06bd1ccef382461c7b0a63f2012f4aeac90753,src/java/test/org/apache/zookeeper/server/quorum/auth/QuorumKerberosHostBasedAuthTest.java,Patrick Hunt,1480983337,A,,
967c3a71bd8eaf1ac29b2702173115976874bd8e,src/java/test/org/apache/zookeeper/test/FLEPredicateTest.java,8a06bd1ccef382461c7b0a63f2012f4aeac90753,src/java/test/org/apache/zookeeper/test/FLEPredicateTest.java,Patrick Hunt,1480983337,M,,
