,parent_commit,parent_test_file,current_commit,current_test_file,committer,committed_date,change_type,parent_prod_file,current_prod_file,Assertion Roulette,Conditional Test Logic,Constructor Initialization,Default Test,EmptyTest,Exception Catching Throwing,General Fixture,Mystery Guest,Print Statement,Redundant Assertion,Sensitive Equality,Verbose Test,Sleepy Test,Eager Test,Lazy Test,Duplicate Assert,Unknown Test,IgnoredTest,Resource Optimism,Magic Number Test,Dependent Test
0,76b311f59a87bc2350a6dd06f1ef2b0700d1b163,ql/src/test/org/apache/hadoop/hive/metastore/txn/TestTxnHandler.java,7b24ff7470d8bbda43b0dcf68c05afebaeb9bfe5,ql/src/test/org/apache/hadoop/hive/metastore/txn/TestTxnHandler.java,Eugene Koifman,1480551795,M,,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,e5baa7617649af28b72f0858e664bcc69a25f9b5,serde/src/test/org/apache/hadoop/hive/serde2/objectinspector/primitive/TestPrimitiveObjectInspectorUtils.java,d53aa79caf9f1574a05a98d8b899ca13a5c5b24f,serde/src/test/org/apache/hadoop/hive/serde2/objectinspector/primitive/TestPrimitiveObjectInspectorUtils.java,Jason Dere,1480634754,M,/hdd/dj/testSmellDetection/gitRepo/hive/serde/src/java/org/apache/hadoop/hive/serde2/objectinspector/primitive/PrimitiveObjectInspectorUtils.java,/hdd/dj/testSmellDetection/gitRepo/hive/serde/src/java/org/apache/hadoop/hive/serde2/objectinspector/primitive/PrimitiveObjectInspectorUtils.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,d53aa79caf9f1574a05a98d8b899ca13a5c5b24f,llap-tez/src/test/org/apache/hadoop/hive/llap/tezplugins/TestLlapTaskSchedulerService.java,4e0754681cbf4d0f72ddc958e1999b1408ff9684,llap-tez/src/test/org/apache/hadoop/hive/llap/tezplugins/TestLlapTaskSchedulerService.java,Prasanth Jayachandran,1480671834,M,/hdd/dj/testSmellDetection/gitRepo/hive/llap-tez/src/java/org/apache/hadoop/hive/llap/tezplugins/LlapTaskSchedulerService.java,/hdd/dj/testSmellDetection/gitRepo/hive/llap-tez/src/java/org/apache/hadoop/hive/llap/tezplugins/LlapTaskSchedulerService.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2feaa5dc99febb8fd0367d8bfa4fe20d44930adc,ql/src/test/org/apache/hadoop/hive/ql/io/parquet/read/TestDataWritableReadSupport.java,a625bb0393b00fb803e11fbc684944e7e39b66d3,ql/src/test/org/apache/hadoop/hive/ql/io/parquet/read/TestDataWritableReadSupport.java,Chao Sun,1480794148,M,/hdd/dj/testSmellDetection/gitRepo/hive/ql/src/java/org/apache/hadoop/hive/ql/io/parquet/read/DataWritableReadSupport.java,/hdd/dj/testSmellDetection/gitRepo/hive/ql/src/java/org/apache/hadoop/hive/ql/io/parquet/read/DataWritableReadSupport.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2feaa5dc99febb8fd0367d8bfa4fe20d44930adc,ql/src/test/org/apache/hadoop/hive/ql/optimizer/TestColumnPrunerProcCtx.java,a625bb0393b00fb803e11fbc684944e7e39b66d3,ql/src/test/org/apache/hadoop/hive/ql/optimizer/TestColumnPrunerProcCtx.java,Chao Sun,1480794148,M,/hdd/dj/testSmellDetection/gitRepo/hive/ql/src/java/org/apache/hadoop/hive/ql/optimizer/ColumnPrunerProcCtx.java,/hdd/dj/testSmellDetection/gitRepo/hive/ql/src/java/org/apache/hadoop/hive/ql/optimizer/ColumnPrunerProcCtx.java,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0
5,a625bb0393b00fb803e11fbc684944e7e39b66d3,ql/src/test/org/apache/hadoop/hive/ql/udf/generic/TestGenericUDFOPDivide.java,eb5dde2186850182d46e3897b48501e46e43922b,ql/src/test/org/apache/hadoop/hive/ql/udf/generic/TestGenericUDFOPDivide.java,Jason Dere,1480812272,M,/hdd/dj/testSmellDetection/gitRepo/hive/ql/src/java/org/apache/hadoop/hive/ql/udf/generic/GenericUDFOPDivide.java,/hdd/dj/testSmellDetection/gitRepo/hive/ql/src/java/org/apache/hadoop/hive/ql/udf/generic/GenericUDFOPDivide.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,c4380fae11ad6e26137471c4d3c67c60feb91cab,itests/hive-unit/src/test/java/org/apache/hive/beeline/TestSchemaTool.java,a401223230174997cc6f66bde49859bbe02379b9,itests/hive-unit/src/test/java/org/apache/hive/beeline/TestSchemaTool.java,Chaoyu Tang,1480944322,M,,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
7,0c8edf0537f61f876dfae330d0d90eb7c57dfce6,itests/hive-unit/src/test/java/org/apache/hadoop/hive/ql/TestReplicationScenarios.java,2f5889c9b94977b064ba614c89684404cbb9ca63,itests/hive-unit/src/test/java/org/apache/hadoop/hive/ql/TestReplicationScenarios.java,Vaibhav Gumashta,1481051772,M,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8,,,2f1015365b3015e6fd17ce894140f61427b94ffb,itests/hive-unit/src/test/java/org/apache/hadoop/hive/io/TestHadoopFileStatus.java,Sergio Pena,1481057871,A,,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,e22e411254dd21ab7df5ae619aebe50d68a07625,ql/src/test/org/apache/hadoop/hive/ql/TestTxnCommands2.java,252dd7e776c115bd96bc2673cfcb653ffad8d27a,ql/src/test/org/apache/hadoop/hive/ql/TestTxnCommands2.java,Eugene Koifman,1481070243,M,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
