App,TestClass,TestFilePath,ProductionFilePath,RelativeTestFilePath,RelativeProductionFilePath,Assertion Roulette,Conditional Test Logic,Constructor Initialization,Default Test,EmptyTest,Exception Catching Throwing,General Fixture,Mystery Guest,Print Statement,Redundant Assertion,Sensitive Equality,Verbose Test,Sleepy Test,Eager Test,Lazy Test,Duplicate Assert,Unknown Test,IgnoredTest,Resource Optimism,Magic Number Test,Dependent Test
hadoop,0_52b0ce35655b33d81132bd53b8c28e993cc8bfa9_TestDatanodeRegistration.java,/hdd/dj/testSmellDetection/data/hadoop/5_13_2018_TO_11_13_2018//files//0_52b0ce35655b33d81132bd53b8c28e993cc8bfa9_TestDatanodeRegistration.java,/hdd/dj/testSmellDetection/data/hadoop/5_13_2018_TO_11_13_2018//files//0_52b0ce35655b33d81132bd53b8c28e993cc8bfa9_DatanodeRegistration.java,5_13_2018_TO_11_13_2018//files//0_52b0ce35655b33d81132bd53b8c28e993cc8bfa9_TestDatanodeRegistration.java,5_13_2018_TO_11_13_2018//files//0_52b0ce35655b33d81132bd53b8c28e993cc8bfa9_DatanodeRegistration.java,2,5,0,0,0,5,0,0,0,0,0,0,1,3,13,1,0,0,0,1,0
hadoop,0_8e0804666189ce9a66b7b41b744776bad29770dd_TestDatanodeRegistration.java,/hdd/dj/testSmellDetection/data/hadoop/5_13_2018_TO_11_13_2018/files/0_8e0804666189ce9a66b7b41b744776bad29770dd_TestDatanodeRegistration.java,/hdd/dj/testSmellDetection/data/hadoop/5_13_2018_TO_11_13_2018/files/0_8e0804666189ce9a66b7b41b744776bad29770dd_DatanodeRegistration.java,5_13_2018_TO_11_13_2018/files/0_8e0804666189ce9a66b7b41b744776bad29770dd_TestDatanodeRegistration.java,5_13_2018_TO_11_13_2018/files/0_8e0804666189ce9a66b7b41b744776bad29770dd_DatanodeRegistration.java,2,5,0,0,0,5,0,0,0,0,0,0,1,3,13,1,0,0,0,1,0
hadoop,1_52b0ce35655b33d81132bd53b8c28e993cc8bfa9_TestFileInputStreamCache.java,/hdd/dj/testSmellDetection/data/hadoop/5_13_2018_TO_11_13_2018//files//1_52b0ce35655b33d81132bd53b8c28e993cc8bfa9_TestFileInputStreamCache.java,/hdd/dj/testSmellDetection/data/hadoop/5_13_2018_TO_11_13_2018//files//1_52b0ce35655b33d81132bd53b8c28e993cc8bfa9_FileInputStreamCache.java,5_13_2018_TO_11_13_2018//files//1_52b0ce35655b33d81132bd53b8c28e993cc8bfa9_TestFileInputStreamCache.java,5_13_2018_TO_11_13_2018//files//1_52b0ce35655b33d81132bd53b8c28e993cc8bfa9_FileInputStreamCache.java,1,0,0,0,0,4,0,0,0,0,0,0,1,3,19,0,1,0,0,0,0
hadoop,1_8e0804666189ce9a66b7b41b744776bad29770dd_TestFileInputStreamCache.java,/hdd/dj/testSmellDetection/data/hadoop/5_13_2018_TO_11_13_2018/files/1_8e0804666189ce9a66b7b41b744776bad29770dd_TestFileInputStreamCache.java,/hdd/dj/testSmellDetection/data/hadoop/5_13_2018_TO_11_13_2018/files/1_8e0804666189ce9a66b7b41b744776bad29770dd_FileInputStreamCache.java,5_13_2018_TO_11_13_2018/files/1_8e0804666189ce9a66b7b41b744776bad29770dd_TestFileInputStreamCache.java,5_13_2018_TO_11_13_2018/files/1_8e0804666189ce9a66b7b41b744776bad29770dd_FileInputStreamCache.java,1,0,0,0,0,4,0,0,0,0,0,0,1,3,19,0,1,0,0,0,0
hadoop,2_52b0ce35655b33d81132bd53b8c28e993cc8bfa9_TestPeerCache.java,/hdd/dj/testSmellDetection/data/hadoop/5_13_2018_TO_11_13_2018//files//2_52b0ce35655b33d81132bd53b8c28e993cc8bfa9_TestPeerCache.java,/hdd/dj/testSmellDetection/data/hadoop/5_13_2018_TO_11_13_2018//files//2_52b0ce35655b33d81132bd53b8c28e993cc8bfa9_PeerCache.java,5_13_2018_TO_11_13_2018//files//2_52b0ce35655b33d81132bd53b8c28e993cc8bfa9_TestPeerCache.java,5_13_2018_TO_11_13_2018//files//2_52b0ce35655b33d81132bd53b8c28e993cc8bfa9_PeerCache.java,5,4,0,0,0,5,0,0,0,0,0,0,1,5,23,1,0,0,0,5,0
hadoop,2_8e0804666189ce9a66b7b41b744776bad29770dd_TestPeerCache.java,/hdd/dj/testSmellDetection/data/hadoop/5_13_2018_TO_11_13_2018/files/2_8e0804666189ce9a66b7b41b744776bad29770dd_TestPeerCache.java,/hdd/dj/testSmellDetection/data/hadoop/5_13_2018_TO_11_13_2018/files/2_8e0804666189ce9a66b7b41b744776bad29770dd_PeerCache.java,5_13_2018_TO_11_13_2018/files/2_8e0804666189ce9a66b7b41b744776bad29770dd_TestPeerCache.java,5_13_2018_TO_11_13_2018/files/2_8e0804666189ce9a66b7b41b744776bad29770dd_PeerCache.java,5,4,0,0,0,5,0,0,0,0,0,0,1,5,23,1,0,0,0,5,0
hadoop,3_52b0ce35655b33d81132bd53b8c28e993cc8bfa9_TestJspHelper.java,/hdd/dj/testSmellDetection/data/hadoop/5_13_2018_TO_11_13_2018//files//3_52b0ce35655b33d81132bd53b8c28e993cc8bfa9_TestJspHelper.java,/hdd/dj/testSmellDetection/data/hadoop/5_13_2018_TO_11_13_2018//files//3_52b0ce35655b33d81132bd53b8c28e993cc8bfa9_JspHelper.java,5_13_2018_TO_11_13_2018//files//3_52b0ce35655b33d81132bd53b8c28e993cc8bfa9_TestJspHelper.java,5_13_2018_TO_11_13_2018//files//3_52b0ce35655b33d81132bd53b8c28e993cc8bfa9_JspHelper.java,6,1,0,0,0,8,0,0,0,0,2,0,0,7,18,4,2,0,0,1,0
hadoop,3_8e0804666189ce9a66b7b41b744776bad29770dd_TestJspHelper.java,/hdd/dj/testSmellDetection/data/hadoop/5_13_2018_TO_11_13_2018/files/3_8e0804666189ce9a66b7b41b744776bad29770dd_TestJspHelper.java,/hdd/dj/testSmellDetection/data/hadoop/5_13_2018_TO_11_13_2018/files/3_8e0804666189ce9a66b7b41b744776bad29770dd_JspHelper.java,5_13_2018_TO_11_13_2018/files/3_8e0804666189ce9a66b7b41b744776bad29770dd_TestJspHelper.java,5_13_2018_TO_11_13_2018/files/3_8e0804666189ce9a66b7b41b744776bad29770dd_JspHelper.java,6,1,0,0,0,8,0,0,0,0,2,0,0,7,18,4,2,0,0,1,0
hadoop,4_52b0ce35655b33d81132bd53b8c28e993cc8bfa9_TestCommitBlockSynchronization.java,/hdd/dj/testSmellDetection/data/hadoop/5_13_2018_TO_11_13_2018//files//4_52b0ce35655b33d81132bd53b8c28e993cc8bfa9_TestCommitBlockSynchronization.java,,5_13_2018_TO_11_13_2018//files//4_52b0ce35655b33d81132bd53b8c28e993cc8bfa9_TestCommitBlockSynchronization.java,,0,0,0,0,0,5,0,0,0,0,0,0,0,,,0,4,0,0,0,0
hadoop,4_8e0804666189ce9a66b7b41b744776bad29770dd_TestCommitBlockSynchronization.java,/hdd/dj/testSmellDetection/data/hadoop/5_13_2018_TO_11_13_2018/files/4_8e0804666189ce9a66b7b41b744776bad29770dd_TestCommitBlockSynchronization.java,,5_13_2018_TO_11_13_2018/files/4_8e0804666189ce9a66b7b41b744776bad29770dd_TestCommitBlockSynchronization.java,,0,0,0,0,0,5,0,0,0,0,0,0,0,,,0,4,0,0,0,0
