parent_commit,parent_test_file,current_commit,current_test_file,committer,committed_date,change_type,parent_prod_file,current_prod_file
b69205b795d29afd839ebebc5d35da5a6a20af49,llap-client/src/test/org/apache/hadoop/hive/llap/registry/impl/TestSlotZnode.java,cb609d98d1c2756a5628fbcd26f9b8a6c322597a,llap-client/src/test/org/apache/hadoop/hive/llap/registry/impl/TestSlotZnode.java,Sergey Shelukhin,1477505152,M,/hdd/dj/testSmellDetection/gitRepo/hive/llap-client/src/java/org/apache/hadoop/hive/llap/registry/impl/SlotZnode.java,/hdd/dj/testSmellDetection/gitRepo/hive/llap-client/src/java/org/apache/hadoop/hive/llap/registry/impl/SlotZnode.java
cb609d98d1c2756a5628fbcd26f9b8a6c322597a,beeline/src/test/org/apache/hive/beeline/TestBeelineArgParsing.java,ddbaa33a668ee8ea772c30935d36a203643d01b6,beeline/src/test/org/apache/hive/beeline/TestBeelineArgParsing.java,Ferdinand Xu,1477512356,M,,
,,ddbaa33a668ee8ea772c30935d36a203643d01b6,beeline/src/test/org/apache/hive/beeline/TestClassNameCompleter.java,Ferdinand Xu,1477512356,A,,/hdd/dj/testSmellDetection/gitRepo/hive/beeline/src/java/org/apache/hive/beeline/ClassNameCompleter.java
e49170af3f0e557572d7ff8c598e6785aeadd1f1,hcatalog/core/src/test/java/org/apache/hive/hcatalog/cli/TestSemanticAnalysis.java,130617443bb05d79c18420c0c4e903a76da3651c,hcatalog/core/src/test/java/org/apache/hive/hcatalog/cli/TestSemanticAnalysis.java,ctang,1477576343,M,,
130617443bb05d79c18420c0c4e903a76da3651c,itests/hive-unit/src/test/java/org/apache/hive/jdbc/TestSSL.java,2f40ac3aa423af827c1978c9be977a7b2ce5e5c8,itests/hive-unit/src/test/java/org/apache/hive/jdbc/TestSSL.java,Aihua Xu,1477576898,M,,
130617443bb05d79c18420c0c4e903a76da3651c,itests/hive-unit/src/test/java/org/apache/hive/service/cli/thrift/TestThriftHttpCLIServiceFeatures.java,2f40ac3aa423af827c1978c9be977a7b2ce5e5c8,itests/hive-unit/src/test/java/org/apache/hive/service/cli/thrift/TestThriftHttpCLIServiceFeatures.java,Aihua Xu,1477576898,M,,
b143f5ce3cf9546ff49eb658a18db43ac319583d,metastore/src/test/org/apache/hadoop/hive/metastore/TestObjectStore.java,c587404d4d2f0995af822aa6871d4aadfbf6aeda,metastore/src/test/org/apache/hadoop/hive/metastore/TestObjectStore.java,Wei Zheng,1477603585,M,/hdd/dj/testSmellDetection/gitRepo/hive/metastore/src/java/org/apache/hadoop/hive/metastore/ObjectStore.java,/hdd/dj/testSmellDetection/gitRepo/hive/metastore/src/java/org/apache/hadoop/hive/metastore/ObjectStore.java
521d9e9c3ada2c8f463c52741c17863133b90087,druid-handler/src/test/org/apache/hadoop/hive/druid/TestHiveDruidQueryBasedInputFormat.java,0e446dd4dfdc4bc12a98daa44a4d86beae0d389d,druid-handler/src/test/org/apache/hadoop/hive/druid/TestHiveDruidQueryBasedInputFormat.java,Jesus Camacho Rodriguez,1477700304,M,/hdd/dj/testSmellDetection/gitRepo/hive/druid-handler/src/java/org/apache/hadoop/hive/druid/HiveDruidQueryBasedInputFormat.java,/hdd/dj/testSmellDetection/gitRepo/hive/druid-handler/src/java/org/apache/hadoop/hive/druid/HiveDruidQueryBasedInputFormat.java
a7cf6549f136efd65531f859c1e08cce26885b37,ql/src/test/org/apache/hadoop/hive/ql/io/parquet/TestParquetSerDe.java,783972ad7b576003c57a00500645c9b9a6ac2b5a,ql/src/test/org/apache/hadoop/hive/ql/io/parquet/TestParquetSerDe.java,Chao Sun,1477930538,M,,
c656b1b6c6ba26d3c474bb34782204ea781b7448,ql/src/test/org/apache/hadoop/hive/ql/TestTxnCommands.java,0119a8be24d5ed99891070a9a3647542f3eb926c,ql/src/test/org/apache/hadoop/hive/ql/TestTxnCommands.java,Sergey Shelukhin,1478038584,M,,
,,7c263916612bdbc50bc3b3b8a1bf7b96a0e12190,itests/hive-unit/src/test/java/org/apache/hive/service/server/TestHS2ClearDanglingScratchDir.java,Daniel Dai,1478047195,A,,
,,387c11401f30ec76f2e176688fc149ccafb4ab7e,itests/hive-unit/src/test/java/org/apache/hive/service/server/TestHS2ClearDanglingScratchDir.java,Daniel Dai,1478047261,A,,
387c11401f30ec76f2e176688fc149ccafb4ab7e,beeline/src/test/org/apache/hive/beeline/TestBeelineArgParsing.java,fd55bd351d2f6e5da7aa4b0c25882276eec985ff,beeline/src/test/org/apache/hive/beeline/TestBeelineArgParsing.java,Vaibhav Gumashta,1478470507,M,,
,,fd55bd351d2f6e5da7aa4b0c25882276eec985ff,beeline/src/test/org/apache/hive/beeline/TestClassNameCompleter.java,Vaibhav Gumashta,1478470507,A,,/hdd/dj/testSmellDetection/gitRepo/hive/beeline/src/java/org/apache/hive/beeline/ClassNameCompleter.java
50f7539a6d11378bdde5f1b45e3977e9d857e88e,beeline/src/test/org/apache/hive/beeline/TestBeelineArgParsing.java,643e9c0f020f35e18b941f9d845ae86b320c6802,beeline/src/test/org/apache/hive/beeline/TestBeelineArgParsing.java,Vaibhav Gumashta,1478470553,M,,
,,643e9c0f020f35e18b941f9d845ae86b320c6802,beeline/src/test/org/apache/hive/beeline/TestClassNameCompleter.java,Vaibhav Gumashta,1478470553,A,,/hdd/dj/testSmellDetection/gitRepo/hive/beeline/src/java/org/apache/hive/beeline/ClassNameCompleter.java
0951c9c6443fda41e9e4ab5f8302a043f564a5d8,spark-client/src/test/java/org/apache/hive/spark/client/TestJobHandle.java,fad53983b6cb78fb8f581aa5e98645b9b9f18390,spark-client/src/test/java/org/apache/hive/spark/client/TestJobHandle.java,Rui Li,1478522007,M,,
0951c9c6443fda41e9e4ab5f8302a043f564a5d8,spark-client/src/test/java/org/apache/hive/spark/client/TestSparkClient.java,fad53983b6cb78fb8f581aa5e98645b9b9f18390,spark-client/src/test/java/org/apache/hive/spark/client/TestSparkClient.java,Rui Li,1478522007,M,,
36ea6831f480173befaf28138aa9bf19f8366010,service/src/test/org/apache/hive/service/server/TestHS2HttpServer.java,f42021125b79ff8c9f6d52777c6c67738c07d675,service/src/test/org/apache/hive/service/server/TestHS2HttpServer.java,Aihua Xu,1478611979,M,,
f42021125b79ff8c9f6d52777c6c67738c07d675,beeline/src/test/org/apache/hive/beeline/TestBeelineArgParsing.java,0a26c4885046891ba4339e8dae830a74a7e226d5,beeline/src/test/org/apache/hive/beeline/TestBeelineArgParsing.java,Thejas Nair,1478642839,M,,
f1b41ce308701ad0233fc41fea8d8fd8c6d9b3c6,itests/hive-unit-hadoop2/src/test/java/org/apache/hadoop/hive/ql/security/TestStorageBasedMetastoreAuthorizationProviderWithACL.java,d6748dc34de10a4a70d0f3a68afc9f921bc857a4,itests/hive-unit-hadoop2/src/test/java/org/apache/hadoop/hive/ql/security/TestStorageBasedMetastoreAuthorizationProviderWithACL.java,Daniel Dai,1478648979,M,,
f1b41ce308701ad0233fc41fea8d8fd8c6d9b3c6,itests/hive-unit/src/test/java/org/apache/hadoop/hive/ql/security/TestMetastoreAuthorizationProvider.java,d6748dc34de10a4a70d0f3a68afc9f921bc857a4,itests/hive-unit/src/test/java/org/apache/hadoop/hive/ql/security/TestMetastoreAuthorizationProvider.java,Daniel Dai,1478648979,M,,
f1b41ce308701ad0233fc41fea8d8fd8c6d9b3c6,itests/hive-unit/src/test/java/org/apache/hadoop/hive/ql/security/TestStorageBasedMetastoreAuthorizationProvider.java,d6748dc34de10a4a70d0f3a68afc9f921bc857a4,itests/hive-unit/src/test/java/org/apache/hadoop/hive/ql/security/TestStorageBasedMetastoreAuthorizationProvider.java,Daniel Dai,1478648979,M,,
fd55bd351d2f6e5da7aa4b0c25882276eec985ff,itests/hive-unit-hadoop2/src/test/java/org/apache/hadoop/hive/ql/security/TestStorageBasedMetastoreAuthorizationProviderWithACL.java,6b64b9806bb2c651878a3fdee267bfdc8c21c2c1,itests/hive-unit-hadoop2/src/test/java/org/apache/hadoop/hive/ql/security/TestStorageBasedMetastoreAuthorizationProviderWithACL.java,Daniel Dai,1478649020,M,,
fd55bd351d2f6e5da7aa4b0c25882276eec985ff,itests/hive-unit/src/test/java/org/apache/hadoop/hive/ql/security/TestMetastoreAuthorizationProvider.java,6b64b9806bb2c651878a3fdee267bfdc8c21c2c1,itests/hive-unit/src/test/java/org/apache/hadoop/hive/ql/security/TestMetastoreAuthorizationProvider.java,Daniel Dai,1478649020,M,,
fd55bd351d2f6e5da7aa4b0c25882276eec985ff,itests/hive-unit/src/test/java/org/apache/hadoop/hive/ql/security/TestStorageBasedMetastoreAuthorizationProvider.java,6b64b9806bb2c651878a3fdee267bfdc8c21c2c1,itests/hive-unit/src/test/java/org/apache/hadoop/hive/ql/security/TestStorageBasedMetastoreAuthorizationProvider.java,Daniel Dai,1478649020,M,,
34e5a7d2f1e6aa374e2ee9e1de535d7d291626d9,common/src/test/org/apache/hadoop/hive/common/TestFileUtils.java,e7aaf96780041de096d5260abe80ca50e321f9e3,common/src/test/org/apache/hadoop/hive/common/TestFileUtils.java,Chaoyu Tang,1478739244,M,/hdd/dj/testSmellDetection/gitRepo/hive/common/src/java/org/apache/hadoop/hive/common/FileUtils.java,/hdd/dj/testSmellDetection/gitRepo/hive/common/src/java/org/apache/hadoop/hive/common/FileUtils.java
,,e7aaf96780041de096d5260abe80ca50e321f9e3,common/src/test/org/apache/hadoop/hive/conf/TestSystemVariables.java,Chaoyu Tang,1478739244,A,,/hdd/dj/testSmellDetection/gitRepo/hive/common/src/java/org/apache/hadoop/hive/conf/SystemVariables.java
ab45629242f17c0b2ac5c2724399c2b9b9f36f61,llap-server/src/test/org/apache/hadoop/hive/llap/daemon/impl/TestLlapDaemonProtocolServerImpl.java,85711700e55839dc606167f72e6593d4624bfd04,llap-server/src/test/org/apache/hadoop/hive/llap/daemon/impl/TestLlapDaemonProtocolServerImpl.java,Siddharth Seth,1478806675,M,,
2e2b3d66465676498f6a1f3298d85cfb4cb075eb,hcatalog/server-extensions/src/test/java/org/apache/hive/hcatalog/listener/TestMsgBusConnection.java,0369085a762800902334008014d0772cb3a982e5,hcatalog/server-extensions/src/test/java/org/apache/hive/hcatalog/listener/TestMsgBusConnection.java,Sergio Pena,1478807989,M,,
0369085a762800902334008014d0772cb3a982e5,hcatalog/server-extensions/src/test/java/org/apache/hive/hcatalog/listener/TestMsgBusConnection.java,59c4d060b99ba34f5aff8d7558454f8c50e7ba75,hcatalog/server-extensions/src/test/java/org/apache/hive/hcatalog/listener/TestMsgBusConnection.java,Sergio Pena,1478808008,M,,
52ba014fc0bca87a5d10b7d15ab2f6bf2a101cd5,ql/src/test/org/apache/hadoop/hive/metastore/txn/TestCompactionTxnHandler.java,e00f909dd35ee46de5d9de493bb76e37ba4b6f74,ql/src/test/org/apache/hadoop/hive/metastore/txn/TestCompactionTxnHandler.java,Eugene Koifman,1478982001,M,,
52ba014fc0bca87a5d10b7d15ab2f6bf2a101cd5,ql/src/test/org/apache/hadoop/hive/ql/TestTxnCommands.java,e00f909dd35ee46de5d9de493bb76e37ba4b6f74,ql/src/test/org/apache/hadoop/hive/ql/TestTxnCommands.java,Eugene Koifman,1478982001,M,,
52ba014fc0bca87a5d10b7d15ab2f6bf2a101cd5,ql/src/test/org/apache/hadoop/hive/ql/TestTxnCommands2.java,e00f909dd35ee46de5d9de493bb76e37ba4b6f74,ql/src/test/org/apache/hadoop/hive/ql/TestTxnCommands2.java,Eugene Koifman,1478982001,M,,
52ba014fc0bca87a5d10b7d15ab2f6bf2a101cd5,ql/src/test/org/apache/hadoop/hive/ql/TestTxnCommands2WithSplitUpdate.java,e00f909dd35ee46de5d9de493bb76e37ba4b6f74,ql/src/test/org/apache/hadoop/hive/ql/TestTxnCommands2WithSplitUpdate.java,Eugene Koifman,1478982001,M,,
52ba014fc0bca87a5d10b7d15ab2f6bf2a101cd5,ql/src/test/org/apache/hadoop/hive/ql/lockmgr/TestDbTxnManager2.java,e00f909dd35ee46de5d9de493bb76e37ba4b6f74,ql/src/test/org/apache/hadoop/hive/ql/lockmgr/TestDbTxnManager2.java,Eugene Koifman,1478982001,M,,
52ba014fc0bca87a5d10b7d15ab2f6bf2a101cd5,ql/src/test/org/apache/hadoop/hive/ql/parse/TestIUD.java,e00f909dd35ee46de5d9de493bb76e37ba4b6f74,ql/src/test/org/apache/hadoop/hive/ql/parse/TestIUD.java,Eugene Koifman,1478982001,M,,
,,e00f909dd35ee46de5d9de493bb76e37ba4b6f74,ql/src/test/org/apache/hadoop/hive/ql/parse/TestMergeStatement.java,Eugene Koifman,1478982001,A,,
,,739ac3af32dd74ed735dbc3f942abaa1c293e1cb,ql/src/test/org/apache/hadoop/hive/ql/parse/TestReplicationSemanticAnalyzer.java,Vaibhav Gumashta,1479096818,A,,/hdd/dj/testSmellDetection/gitRepo/hive/ql/src/java/org/apache/hadoop/hive/ql/parse/ReplicationSemanticAnalyzer.java
739ac3af32dd74ed735dbc3f942abaa1c293e1cb,itests/hcatalog-unit/src/test/java/org/apache/hive/hcatalog/listener/TestDbNotificationListener.java,3918a639f0ae24b1b7d8cedb08613a37d266b78b,itests/hcatalog-unit/src/test/java/org/apache/hive/hcatalog/listener/TestDbNotificationListener.java,Mohit Sabharwal,1479142672,M,,
739ac3af32dd74ed735dbc3f942abaa1c293e1cb,itests/hive-unit/src/test/java/org/apache/hadoop/hive/metastore/TestMetaStoreEventListener.java,3918a639f0ae24b1b7d8cedb08613a37d266b78b,itests/hive-unit/src/test/java/org/apache/hadoop/hive/metastore/TestMetaStoreEventListener.java,Mohit Sabharwal,1479142672,M,,
23bba11d0f50a8eccfd289652ec7bc6041eda965,contrib/src/test/org/apache/hadoop/hive/contrib/serde2/TestRegexSerDe.java,652ed7a796c687bbb3aff0504a5f91ee685eaab9,contrib/src/test/org/apache/hadoop/hive/contrib/serde2/TestRegexSerDe.java,Sergey Shelukhin,1479172905,M,/hdd/dj/testSmellDetection/gitRepo/hive/contrib/src/java/org/apache/hadoop/hive/contrib/serde2/RegexSerDe.java,/hdd/dj/testSmellDetection/gitRepo/hive/contrib/src/java/org/apache/hadoop/hive/contrib/serde2/RegexSerDe.java
23bba11d0f50a8eccfd289652ec7bc6041eda965,ql/src/test/org/apache/hadoop/hive/ql/exec/persistence/TestPTFRowContainer.java,652ed7a796c687bbb3aff0504a5f91ee685eaab9,ql/src/test/org/apache/hadoop/hive/ql/exec/persistence/TestPTFRowContainer.java,Sergey Shelukhin,1479172905,M,/hdd/dj/testSmellDetection/gitRepo/hive/ql/src/java/org/apache/hadoop/hive/ql/exec/persistence/PTFRowContainer.java,/hdd/dj/testSmellDetection/gitRepo/hive/ql/src/java/org/apache/hadoop/hive/ql/exec/persistence/PTFRowContainer.java
23bba11d0f50a8eccfd289652ec7bc6041eda965,ql/src/test/org/apache/hadoop/hive/ql/io/orc/TestInputOutputFormat.java,652ed7a796c687bbb3aff0504a5f91ee685eaab9,ql/src/test/org/apache/hadoop/hive/ql/io/orc/TestInputOutputFormat.java,Sergey Shelukhin,1479172905,M,,
23bba11d0f50a8eccfd289652ec7bc6041eda965,serde/src/test/org/apache/hadoop/hive/serde2/TestStatsSerde.java,652ed7a796c687bbb3aff0504a5f91ee685eaab9,serde/src/test/org/apache/hadoop/hive/serde2/TestStatsSerde.java,Sergey Shelukhin,1479172905,M,,
